year,month,state,rainfall,soil_moisture,groundwater_level,population,population_consumption_per_month
2022,12,Tripura,64.0120083879,8.372135974252823,3.745,4143833.3333333335,17341942500.0
2023,1,Tripura,0.7418902883999999,8.962927842607083,2.82,4147000.0,17355195000.0
2023,2,Tripura,53.9686505754,9.995660059589817,5.1739999999999995,4150083.3333333335,15687315000.0
2023,3,Tripura,1147.8558024478,13.183962649360833,7.528,4153166.6666666665,17381002500.0
2023,4,Tripura,1623.8858449334,17.569638081627083,10.195,4156250.0,16832812500.0
2023,5,Tripura,1789.7745396143,17.836062789871775,10.295,4159333.3333333335,17406810000.0
2023,6,Tripura,6294.1205227065,20.980721864762916,10.0775,4162416.6666666665,16857787500.0
2023,7,Tripura,5195.1028578337,21.569117352609677,10.03,4165500.0,17432617500.0
2023,8,Tripura,5435.5746842447,21.749086051325403,8.184000000000001,4168583.3333333335,17445521250.0
2023,9,Tripura,4863.4841730699,22.57364126926333,9.9975,4171666.6666666665,16895250000.0
2023,10,Tripura,1344.0358768222,19.778430133680978,10.0525,4174750.0,17471328750.0
2023,11,Tripura,1918.0048351307,17.204022139817084,10.1925,4177833.3333333335,16920225000.0
2023,12,Tripura,447.199504333,16.27922365207742,10.295,4180916.6666666665,17497136250.0
2024,1,Tripura,1.6231335771,13.249233360918966,10.475,4184000.0,17510040000.0
2024,2,Tripura,555.2331760114,13.361553019640516,10.6125,4187166.6666666665,15827490000.0
2024,3,Tripura,792.4774568353,15.947421719054436,3.753333333333334,4190333.3333333335,17536545000.0
2024,4,Tripura,606.0044073739,17.848353595926724,-3.105833333333333,4193500.0,16983675000.0
2024,5,Tripura,3050.0722113455,21.31610539013508,-9.965,4196666.666666667,17563050000.0
2024,6,Tripura,3174.1925111069,23.511658500292917,-10.6625,4199833.333333333,17009325000.0
2024,7,Tripura,2441.4353905932,21.818326026928126,-10.5,4203000.0,17589555000.0
2024,8,Tripura,2322.0698998409,25.105197093141538,-10.1725,4206166.666666667,17602807500.0
2024,9,Tripura,2094.1066116061,24.270077757268748,-9.4125,4209333.333333333,17047800000.0
2024,10,Tripura,1339.8908806367,25.91892656732604,-9.135,4212500.0,17629312500.0
2024,11,Tripura,95.6592938241,,-9.1925,4215666.666666667,17073450000.0
2024,12,Tripura,91.6671592892,,-9.6,4218833.333333333,17655817500.0
2025,1,Tripura,9.2562742858,11.704290690897176,,,
2025,2,Tripura,21.6544568328,9.589601859217789,,,
2025,3,Tripura,203.9166722098,9.94536167729476,,,
2025,4,Tripura,1330.937977194,12.509397035959296,,,
2025,5,Tripura,4127.9584048202,19.721350533266794,,,
2025,6,Tripura,5023.2038155508,21.195536060785297,,,
2018,1,Uttar Pradesh,0.0,,7.075166666666666,228959599.0,958195921815.0
2018,2,Uttar Pradesh,24.754119144,,7.340804824561403,229326911.33333337,866855724840.0
2018,3,Uttar Pradesh,78.898104413,,7.60644298245614,229694223.66666663,961270326045.0
2018,4,Uttar Pradesh,10.253045533,,7.872081140350877,230061536.0,931749220800.0
2018,5,Uttar Pradesh,158.038234264,,8.137719298245614,230428848.33333337,964344730275.0
2018,6,Uttar Pradesh,227.87060674,,7.462960406480683,230796160.66666663,934724450700.0
2018,7,Uttar Pradesh,6317.764255304,25.47197881383333,6.788201514715751,231163473.0,967419134505.0
2018,8,Uttar Pradesh,17915.814693886,27.373412735010753,6.11344262295082,231530785.33333337,968956336620.0
2018,9,Uttar Pradesh,8891.277851263,22.307016479422224,0.84,231898097.66666663,939187295550.0
2018,10,Uttar Pradesh,2841.340588779,10.852629717806453,3.70093220338983,232265410.0,972030740850.0
2018,11,Uttar Pradesh,50.003768478000005,8.519725093644444,6.5618644067796605,232632722.33333337,942162525450.0
2018,12,Uttar Pradesh,73.82913160300001,5.862138865720429,6.829784662406224,233000034.66666663,975105145080.0
2019,1,Uttar Pradesh,386.673230181,6.583666597419355,7.097704918032787,233367347.0,976642347195.0
2019,2,Uttar Pradesh,721.287143181,11.722011981190477,7.319426229508196,233743628.5,883550915744.0
2019,3,Uttar Pradesh,128.613717974,10.571501836946236,7.541147540983607,234119910.0,979791823350.0
2019,4,Uttar Pradesh,177.379351683,8.900825753555555,7.762868852459016,234496191.5,949709575560.0
2019,5,Uttar Pradesh,57.141639281,4.061033968516129,7.984590163934426,234872473.0,982941299505.0
2019,6,Uttar Pradesh,1070.592144859,7.394706947422223,7.480655737704918,235248754.5,952757455740.0
2019,7,Uttar Pradesh,8000.543745368,23.05062389948387,6.976721311475409,235625036.0,986090775660.0
2019,8,Uttar Pradesh,4917.185001369,24.917369515741935,6.472786885245902,236001317.5,987665513722.0
2019,9,Uttar Pradesh,6338.750575767,24.90227334457778,6.509428544966195,236377599.0,957329275950.0
2019,10,Uttar Pradesh,580.84089757,16.610356324688173,6.546070204686487,236753880.5,990814989908.0
2019,11,Uttar Pradesh,105.86480345,11.37755952951111,6.58271186440678,237130162.0,960377156100.0
2019,12,Uttar Pradesh,630.317295075,14.058570077376343,6.689178512848551,237506443.5,993964466032.0
2020,1,Uttar Pradesh,1159.216654619,15.416731386752687,6.795645161290322,237882725.0,995539204125.0
2020,2,Uttar Pradesh,315.987400342,13.283898786022988,6.739818301514154,237306664.58333337,897019192132.0
2020,3,Uttar Pradesh,1610.118404753,15.568252658107529,6.683991441737985,236730604.16666663,990717578422.0
2020,4,Uttar Pradesh,1074.006587714,13.319710019244445,6.6281645819618165,236154543.75,956425902180.0
2020,5,Uttar Pradesh,1798.196327153,17.27310788176344,6.572337722185648,235578483.33333337,985895952750.0
2020,6,Uttar Pradesh,4207.63809092,18.74972973302222,6.51651086240948,235002422.91666663,951759812820.0
2020,7,Uttar Pradesh,7368.071321496,25.275650137978495,6.460684002633311,234426362.5,981074327078.0
2020,8,Uttar Pradesh,3437.603737295,24.839608287268817,6.404857142857143,233850302.08333337,978663514211.0
2020,9,Uttar Pradesh,2278.983859109,20.832723979466667,6.503410509031198,233274241.66666663,944760678750.0
2020,10,Uttar Pradesh,811.22522685,11.832259073720431,6.6019638752052545,232698181.25,973841888539.0
2020,11,Uttar Pradesh,534.101494901,10.465382092755556,6.70051724137931,232122120.83333337,940094589390.0
2020,12,Uttar Pradesh,319.454911207,10.518919345634409,7.01638765294772,231546060.41666663,969020262836.0
2021,1,Uttar Pradesh,110.622582071,11.114184690752689,7.33225806451613,230970000.0,966609450000.0
2021,2,Uttar Pradesh,64.851786287,9.794418838619048,7.110622119815669,231133083.33333337,873683055000.0
2021,3,Uttar Pradesh,231.791408758,10.385064235655912,6.888986175115208,231296166.66666663,967974457500.0
2021,4,Uttar Pradesh,164.898608914,10.0793296476,6.667350230414748,231459250.0,937409962500.0
2021,5,Uttar Pradesh,2989.396667557,15.839319879913978,6.445714285714287,231622333.33333337,969339465000.0
2021,6,Uttar Pradesh,5593.862797891,20.34902516777778,6.224078341013826,231785416.66666663,938730937500.0
2021,7,Uttar Pradesh,8459.036140349,21.038683696387096,6.002442396313365,231948500.0,970704472500.0
2021,8,Uttar Pradesh,7960.806770482,23.04660531653333,5.780806451612904,232111583.33333337,971386976250.0
2021,9,Uttar Pradesh,5560.359968809,21.930084772367817,5.717313590692755,232274666.66666663,940712400000.0
2021,10,Uttar Pradesh,2916.685211313,18.53046497380952,5.653820729772607,232437750.0,972751983750.0
2021,11,Uttar Pradesh,30.53269196,,5.590327868852459,232600833.33333337,942033375000.0
2021,12,Uttar Pradesh,179.8412444948,12.146971488043013,6.047744579587519,232763916.66666663,974116991250.0
2022,1,Uttar Pradesh,2063.066907141,18.728206448373815,6.50516129032258,232927000.0,974799495000.0
2022,2,Uttar Pradesh,603.775963025,15.682447027895517,6.789556451612903,233157000.0,881333460000.0
2022,3,Uttar Pradesh,14.87739696,11.094644882580644,7.073951612903226,233387000.0,976724595000.0
2022,4,Uttar Pradesh,9.275073412,9.696847349330143,7.358346774193549,233617000.0,946148850000.0
2022,5,Uttar Pradesh,656.5411722134,11.636358226935265,7.642741935483872,233847000.0,978649695000.0
2022,6,Uttar Pradesh,1245.142463636,14.269330654766437,7.299915388683237,234077000.0,948011850000.0
2022,7,Uttar Pradesh,4971.6954274347,19.35419165940071,6.957088841882602,234307000.0,980574795000.0
2022,8,Uttar Pradesh,4897.2293708979,21.98051835872107,6.614262295081967,234537000.0,981537345000.0
2022,9,Uttar Pradesh,6331.6646666559,21.06755551912265,6.475683060109289,234767000.0,950806350000.0
2022,10,Uttar Pradesh,3844.4157268835,19.729422113303897,6.337103825136612,234997000.0,983462445000.0
2022,11,Uttar Pradesh,4.4024413047,12.209217063260557,6.1985245901639345,235227000.0,952669350000.0
2022,12,Uttar Pradesh,0.6046572285,10.530710378882317,6.446762295081967,235457000.0,985387545000.0
2023,1,Uttar Pradesh,181.9996426827,10.36143766970359,6.695,235687000.0,986350095000.0
2023,2,Uttar Pradesh,22.3443416228,10.663398619492748,8.460196078431371,235886250.0,891650025000.0
2023,3,Uttar Pradesh,483.1387468113,11.38558480185392,10.225392156862744,236085500.0,988017817500.0
2023,4,Uttar Pradesh,438.9274162901,11.570866498981712,11.990588235294116,236284750.0,956953237500.0
2023,5,Uttar Pradesh,928.6678435002,15.30703750185698,12.422941176470587,236484000.0,989685540000.0
2023,6,Uttar Pradesh,2568.6972118381,15.684349728053474,12.90235294117647,236683250.0,958567162500.0
2023,7,Uttar Pradesh,6613.8870866338,21.610529743005845,12.583529411764706,236882500.0,991353262500.0
2023,8,Uttar Pradesh,5352.3608038518,21.55403483998078,12.282941176470588,237081750.0,992187123750.0
2023,9,Uttar Pradesh,3534.1541547435,19.367167918160476,12.307647058823528,237281000.0,960988050000.0
2023,10,Uttar Pradesh,429.5720265148,13.233207520705626,13.148235294117647,237480250.0,993854846250.0
2023,11,Uttar Pradesh,94.8244384881,10.75091957278766,12.212222222222222,237679500.0,962601975000.0
2023,12,Uttar Pradesh,193.1520529501,12.064000813798476,12.41,237878750.0,995522568750.0
2024,1,Uttar Pradesh,118.4028639153,11.306695078288184,12.092777777777778,238078000.0,996356430000.0
2024,2,Uttar Pradesh,463.9258353805,12.11224377993292,11.75590909090909,238277166.66666663,900687690000.0
2024,3,Uttar Pradesh,422.1605212033,10.14448895940043,3.969043560606061,238476333.33333337,998023455000.0
2024,4,Uttar Pradesh,18.6705546975,5.3571644776616445,-3.817821969696968,238675500.0,966635775000.0
2024,5,Uttar Pradesh,102.9391157751,6.431599631923827,-11.6046875,238874666.66666663,999690480000.0
2024,6,Uttar Pradesh,2031.4272551504,11.55350178578382,-12.158125,239073833.33333337,968249025000.0
2024,7,Uttar Pradesh,5653.6041400623,20.298832030285453,-12.1678125,239273000.0,1001357505000.0
2024,8,Uttar Pradesh,7755.0769872396,25.600966789015057,-11.98,239472166.66666663,1002191017500.0
2024,9,Uttar Pradesh,5687.467735164,23.02693849610449,-11.6115625,239671333.33333337,970668900000.0
2024,10,Uttar Pradesh,82.5342002676,18.705132465054888,-11.2371875,239870500.0,1003858042500.0
2024,11,Uttar Pradesh,1.8710934339,,-11.43375,240069666.66666663,972282150000.0
2024,12,Uttar Pradesh,215.7484986646,,-11.8,240268833.33333337,1005525067500.0
2025,1,Uttar Pradesh,215.4616391723,11.403248358742523,,,
2025,2,Uttar Pradesh,121.649526589,9.54124288179373,,,
2025,3,Uttar Pradesh,110.7609594871,9.265332613999776,,,
2025,4,Uttar Pradesh,654.9491964656,9.988639769075291,,,
2025,5,Uttar Pradesh,1953.2447318852,13.258931198441312,,,
2025,6,Uttar Pradesh,5367.7342616391,17.06485671640909,,,
2018,1,Uttarakhand,0.042290837,,5.894,11090425.0,46413428625.0
2018,2,Uttarakhand,197.104373763,,7.86675,11097038.916666666,41946807112.0
2018,3,Uttarakhand,133.07839389,,9.8395,11103652.833333334,46468787092.0
2018,4,Uttarakhand,351.202551712,,11.81225,11110266.75,44996580330.0
2018,5,Uttarakhand,904.383395525,,13.784999999999998,11116880.666666666,46524145590.0
2018,6,Uttarakhand,723.346650532,,13.7625,11123494.583333334,45050153070.0
2018,7,Uttarakhand,4932.284903996,25.656276854237287,13.739999999999998,11130108.5,46579504088.0
2018,8,Uttarakhand,13537.981756368,26.886329410025706,13.7175,11136722.416666666,46607183306.0
2018,9,Uttarakhand,8915.971458463,25.12795436272041,13.466666666666669,11143336.333333334,45130512150.0
2018,10,Uttarakhand,3238.181174546,18.100657573464375,13.215833333333332,11149950.25,46662541804.0
2018,11,Uttarakhand,153.004007687,15.366734361879894,12.965,11156564.166666666,45184084860.0
2018,12,Uttarakhand,337.029846914,13.75668766942356,13.78125,11163178.083333334,46717900271.0
2019,1,Uttarakhand,988.628782348,14.76832853573201,14.5975,11169792.0,46745579520.0
2019,2,Uttarakhand,1591.740099756,19.13983286098901,15.84375,11176547.5,42247349536.0
2019,3,Uttarakhand,456.151620478,17.70237450471464,17.09,11183303.0,46802123055.0
2019,4,Uttarakhand,602.1092180109999,16.568817567692307,18.33625,11190058.5,45319736940.0
2019,5,Uttarakhand,376.785145565,13.985292332506203,19.5825,11196814.0,46858666590.0
2019,6,Uttarakhand,1173.735934928,16.98583869948718,17.453333333333333,11203569.5,45374456460.0
2019,7,Uttarakhand,3821.529971816,23.537164678411912,15.324166666666668,11210325.0,46915210125.0
2019,8,Uttarakhand,5042.60845765,25.80471565210918,13.195,11217080.5,46943481908.0
2019,9,Uttarakhand,3569.353533274,26.47934452948718,13.843333333333334,11223836.0,45456535800.0
2019,10,Uttarakhand,362.588836695,19.08808381861042,14.491666666666667,11230591.5,47000025412.0
2019,11,Uttarakhand,298.790761688,15.26947608179487,15.14,11237347.0,45511255350.0
2019,12,Uttarakhand,723.701976477,19.12114326923077,15.21375,11244102.5,47056568978.0
2020,1,Uttarakhand,3404.05951454,20.19098950967742,15.2875,11250858.0,47084840730.0
2020,2,Uttarakhand,1512.98760512,19.121501615649866,14.360714285714286,11263203.166666666,42574907984.0
2020,3,Uttarakhand,3024.518085236,20.946986973449132,13.433928571428572,11275548.333333334,47188169775.0
2020,4,Uttarakhand,3233.21517794,19.57775861025641,12.507142857142856,11287893.5,45715968660.0
2020,5,Uttarakhand,3850.428056335,19.780184915384616,11.580357142857142,11300238.666666666,47291498820.0
2020,6,Uttarakhand,3461.445974767,19.27627272692308,10.653571428571428,11312583.833333334,45815964540.0
2020,7,Uttarakhand,8144.063209472,23.35936184516129,9.726785714285716,11324929.0,47394827865.0
2020,8,Uttarakhand,5101.537897841,24.32306598610422,8.8,11337274.166666666,47446492372.0
2020,9,Uttarakhand,1522.484151665,18.731553037179488,10.431666666666668,11349619.333333334,45965958300.0
2020,10,Uttarakhand,1146.455801495,12.296666604466502,12.063333333333334,11361964.5,47549821448.0
2020,11,Uttarakhand,1521.140512317,10.59356288051282,13.695,11374309.666666666,46065954150.0
2020,12,Uttarakhand,644.806421609,11.582079579404466,14.66,11386654.833333334,47653150462.0
2021,1,Uttarakhand,587.244413272,16.636209326097,15.625,11399000.0,47704815000.0
2021,2,Uttarakhand,469.048859978,14.460125688516746,15.290952380952382,11408916.666666666,43125705000.0
2021,3,Uttarakhand,496.295865924,13.206806827828744,14.956904761904765,11418833.333333334,47787817500.0
2021,4,Uttarakhand,1885.909727021,13.99396246713615,14.622857142857145,11428750.0,46286437500.0
2021,5,Uttarakhand,5240.799189937,19.33068104652278,14.288809523809524,11438666.666666666,47870820000.0
2021,6,Uttarakhand,7956.055765103,19.719791898550724,13.954761904761906,11448583.333333334,46366762500.0
2021,7,Uttarakhand,10735.778622131,22.000031336472944,13.620714285714287,11458500.0,47953822500.0
2021,8,Uttarakhand,7706.883453928,22.395484282098767,13.286666666666669,11468416.666666666,47995323750.0
2021,9,Uttarakhand,5158.190253876,21.595317795108695,13.723611111111111,11478333.333333334,46487250000.0
2021,10,Uttarakhand,6142.699098159,17.299051818378377,14.160555555555556,11488250.0,48078326250.0
2021,11,Uttarakhand,73.742727873,,14.5975,11498166.666666666,46567575000.0
2021,12,Uttarakhand,362.591616363,13.370206888251367,11.15375,11508083.333333334,48161328750.0
2022,1,Uttarakhand,3478.339288797,21.017871752360517,7.710000000000001,11518000.0,48202830000.0
2022,2,Uttarakhand,1805.906895822,20.50315115480984,10.686875,11527916.666666666,43575525000.0
2022,3,Uttarakhand,71.519415539,14.899894946782178,13.66375,11537833.333333334,48285832500.0
2022,4,Uttarakhand,219.619242287,10.692764980339806,16.640625,11547750.0,46768387500.0
2022,5,Uttarakhand,2210.9975925745,15.170963816452993,19.6175,11557666.666666666,48368835000.0
2022,6,Uttarakhand,3487.863980947,15.95669898111775,18.405833333333337,11567583.333333334,46848712500.0
2022,7,Uttarakhand,9606.881161174,22.541191601556573,17.194166666666668,11577500.0,48451837500.0
2022,8,Uttarakhand,7583.9504177785,23.53544300281607,15.9825,11587416.666666666,48493338750.0
2022,9,Uttarakhand,5820.216276536,21.43850486021732,14.784166666666666,11597333.333333334,46969200000.0
2022,10,Uttarakhand,3767.4907134684,19.73859231940877,13.585833333333332,11607250.0,48576341250.0
2022,11,Uttarakhand,171.7198086252,14.028810972506578,12.3875,11617166.666666666,47049525000.0
2022,12,Uttarakhand,17.4801882062,11.494301733821956,6.63,11627083.333333334,48659343750.0
2023,1,Uttarakhand,799.0392771483,12.26075359204872,13.318333333333332,11637000.0,48700845000.0
2023,2,Uttarakhand,428.75170551,15.517704226696866,6.75,11646833.333333334,44025030000.0
2023,3,Uttarakhand,1563.8179075146,15.933295610346152,7.18,11656666.666666666,48783150000.0
2023,4,Uttarakhand,1699.9393617661,17.15989126728846,7.31,11666500.0,47249325000.0
2023,5,Uttarakhand,2589.0313626061,18.1833281858268,13.605,11676333.333333334,48865455000.0
2023,6,Uttarakhand,3768.662235816,17.000554712616154,85.00500000000001,11686166.666666666,47328975000.0
2023,7,Uttarakhand,12781.0732414216,23.75574382698536,54.79999999999999,11696000.0,48947760000.0
2023,8,Uttarakhand,9357.3154760107,23.54601740432779,11.896666666666668,11705833.333333334,48988912500.0
2023,9,Uttarakhand,3963.3486689464,19.313083451804616,77.45666666666666,11715666.666666666,47448450000.0
2023,10,Uttarakhand,527.9159468298,14.07983280457224,32.26333333333333,11725500.0,49071217500.0
2023,11,Uttarakhand,81.0943173531,11.871750026843332,13.13,11735333.333333334,47528100000.0
2023,12,Uttarakhand,119.1424970277,11.709354031853351,11.706666666666669,11745166.666666666,49153522500.0
2024,1,Uttarakhand,13.8723168353,10.860660915240262,30.383333333333336,11755000.0,49194675000.0
2024,2,Uttarakhand,425.85861493,15.039832147783873,34.64666666666667,11764916.666666666,44471385000.0
